Frequency Index - Plot 0,Magnitude - Plot 0
1515,0.334213
1516,0.300108
1517,0.277503
1518,0.339588
1519,0.22519
1520,0.182469
1521,0.301909
1522,0.243378
1523,0.226431
1524,0.223633
1525,0.260881
1526,0.221995
1527,0.255549
1528,0.314552
1529,0.219756
1530,0.306467
1531,0.148979
1532,0.234829
1533,0.206352
1534,0.179243
1535,0.112582
1536,0.124787
1537,0.173348
1538,0.133271
1539,0.215371
1540,0.182683
1541,0.103638
1542,0.213434
1543,0.254344
1544,0.232718
1545,0.157573
1546,0.109169
1547,0.186877
1548,0.125361
1549,0.19056
1550,0.0928052
1551,0.193715
1552,0.0602894
1553,0.182317
1554,0.130818
1555,0.101681
1556,0.203403
1557,0.131255
1558,0.195015
1559,0.131717
1560,0.0533904
1561,0.198909
1562,0.167035
1563,0.101715
1564,0.165158
1565,0.0868098
1566,0.214937
1567,0.112751
1568,0.103065
1569,0.15414
1570,0.212125
1571,0.160811
1572,0.058063
1573,0.0654286
1574,0.201479
1575,0.0502833
1576,0.12153
1577,0.120388
1578,0.123138
1579,0.183507
1580,0.0879258
1581,0.154808
1582,0.249807
1583,0.139597
1584,0.0685079
1585,0.0893507
1586,0.104352
1587,0.170673
1588,0.147869
1589,0.0714303
1590,0.155858
1591,0.147839
1592,0.124396
1593,0.160027
1594,0.0890496
1595,0.111093
1596,0.159859
1597,0.0730197
1598,0.196941
1599,0.0593889
1600,0.105757
1601,0.0281831
1602,0.069783
1603,0.13314
1604,0.102878
1605,0.14424
1606,0.135461
1607,0.130074
1608,0.100025
1609,0.0664091
1610,0.0962112
1611,0.0750576
1612,0.0931781
1613,0.0752475
1614,0.105255
1615,0.140243
1616,0.0947881
1617,0.0971628
1618,0.134932
1619,0.0611239
1620,0.135434
1621,0.172128
1622,0.0296724
1623,0.0876116
1624,0.151854
1625,0.0668143
1626,0.170067
1627,0.125573
1628,0.214904
1629,0.264928
1630,0.147327
1631,0.0769306
1632,0.0894653
1633,0.0722313
1634,0.0723586
1635,0.0277114
1636,0.153561
1637,0.128497
1638,0.0746228
1639,0.030999
1640,0.110004
1641,0.082846
1642,0.0581191
1643,0.0779398
1644,0.0954628
1645,0.0852601
1646,0.0829946
1647,0.101817
1648,0.171334
1649,0.147908
1650,0.0725604
1651,0.0564833
1652,0.151471
1653,0.143144
1654,0.0339419
1655,0.0413237
1656,0.06589
1657,0.0455788
1658,0.100307
1659,0.207919
1660,0.0970596
1661,0.113112
1662,0.0471758
1663,0.0944017
1664,0.137129
1665,0.0834802
1666,0.0250536
1667,0.19449
1668,0.0731579
1669,0.10112
1670,0.116969
1671,0.106222
1672,0.0599447
1673,0.0613141
1674,0.106639
1675,0.00530067
1676,0.213314
1677,0.0430188
1678,0.143437
1679,0.202765
1680,0.0320484
1681,0.0548122
1682,0.0550707
1683,0.029056
1684,0.0563237
