Frequency Index - Plot 0,Magnitude - Plot 0
691,0.0643062
692,0.0551063
693,0.128087
694,0.146105
695,0.03911
696,0.0898276
697,0.0640491
698,0.0355933
699,0.123639
700,0.184867
701,0.0728055
702,0.122516
703,0.0360989
704,0.0472741
705,0.0436975
706,0.0761828
707,0.0401175
708,0.160677
709,0.0597781
710,0.0935587
711,0.0934691
712,0.162277
713,0.0695684
714,0.121862
715,0.0811917
716,0.0323588
717,0.105531
718,0.15617
719,0.0384041
720,0.0945533
721,0.130637
722,0.120059
723,0.0700702
724,0.162109
725,0.0866309
726,0.0587511
727,0.0462546
728,0.123086
729,0.00728054
730,0.0752121
731,0.0638359
732,0.149879
733,0.049625
734,0.042081
735,0.134272
736,0.116292
737,0.0273317
738,0.12649
739,0.0716125
740,0.105531
741,0.0755071
742,0.182263
743,0.0189096
744,0.123331
745,0.0643489
746,0.143949
747,0.114692
748,0.156661
749,0.0752315
750,0.06314
751,0.0793879
752,0.0423815
753,0.0304252
754,0.0704842
755,0.120331
756,0.0843929
757,0.0537313
758,0.132132
759,0.0865041
760,0.0444636
761,0.136418
762,0.103875
763,0.0861388
764,0.0919248
765,0.05989
766,0.0346972
767,0.0636876
768,0.127145
769,0.0617778
770,0.125684
771,0.0642367
772,0.0570753
773,0.0987743
774,0.148024
775,0.0871673
776,0.0668961
777,0.129835
778,0.0869055
779,0.0466153
780,0.172963
781,0.08881
782,0.0776074
783,0.19363
784,0.0897504
785,0.0458329
786,0.170645
787,0.0580519
788,0.0556911
789,0.0642992
790,0.0616337
791,0.0448282
792,0.0193845
793,0.141089
794,0.0886147
795,0.114425
796,0.0407566
797,0.00525027
798,0.0412792
799,0.0178759
800,0.120244
801,0.0558934
802,0.0557307
803,0.0795527
804,0.123136
805,0.0800436
806,0.066934
807,0.138987
808,0.0921503
809,0.100792
810,0.0865309
811,0.0502697
812,0.103404
813,0.101207
814,0.0425149
815,0.119978
816,0.0634263
817,0.0190637
818,0.0867084
819,0.0522472
820,0.118998
821,0.183121
822,0.094407
823,0.107256
824,0.0522853
825,0.0639242
826,0.0374793
827,0.0571253
828,0.0538128
829,0.0896531
830,0.0369579
831,0.0176505
832,0.120201
833,0.107833
834,0.0246796
835,0.105517
836,0.0126361
837,0.0748937
838,0.0789659
839,0.033738
840,0.0768905
841,0.0570067
842,0.0654865
843,0.0790005
844,0.0707281
845,0.0021692
846,0.114947
847,0.0537615
848,0.0213558
849,0.146329
850,0.10705
851,0.0460195
852,0.0676415
853,0.158975
854,0.113926
855,0.0723643
856,0.0242029
857,0.0489198
858,0.0372912
859,0.0505266
860,0.0281891
861,0.0895807
862,0.056601
863,0.143749
864,0.0749133
865,0.149291
866,0.0742757
867,0.124374
868,0.157869
869,0.0504278
870,0.111815
871,0.0401788
872,0.0161887
873,0.0358584
874,0.00775576
875,0.0379347
876,0.102612
877,0.110424
878,0.0326106
879,0.0497459
880,0.100768
881,0.0210922
882,0.0965463
883,0.0819211
884,0.07872
885,0.0971356
886,0.144276
887,0.00626474
888,0.0808687
889,0.0838469
890,0.0582075
891,0.0932564
892,0.020452
893,0.0654183
894,0.00521977
895,0.052665
896,0.0321801
897,0.0185433
898,0.134884
899,0.0507846
900,0.109328
901,0.0270451
902,0.0633055
903,0.098731
904,0.0609585
905,0.144209
906,0.0467546
907,0.01235
908,0.153728
909,0.0867065
910,0.127293
911,0.0828141
912,0.127512
913,0.057789
914,0.051487
915,0.122098
916,0.0800299
917,0.132865
918,0.0545149
919,0.0369102
920,0.167462
921,0.138591
922,0.173222
923,0.0718323
924,0.153372
925,0.0566916
926,0.0283249
927,0.122473
928,0.0493105
929,0.142534
930,0.056276
931,0.0874401
932,0.0803511
933,0.155985
934,0.0675112
935,0.00819289
936,0.0483139
937,0.122865
938,0.0400843
939,0.118692
940,0.1617
941,0.123967
942,0.151044
943,0.0205459
944,0.0511304
945,0.0448462
946,0.0988626
947,0.0908847
948,0.0885464
949,0.110816
950,0.106315
951,0.184504
952,0.0723297
953,0.0596034
954,0.137576
955,0.0777375
956,0.104389
957,0.0774884
958,0.0260339
959,0.00857422
960,0.11948
961,0.0624768
962,0.0775904
963,0.0467604
964,0.0386763
965,0.0486454
966,0.0629097
967,0.0267858
968,0.0643312
969,0.102118
970,0.0758922
971,0.126886
972,0.0956568
973,0.0391071
974,0.124878
975,0.158142
976,0.0918737
977,0.0273433
978,0.105915
979,0.0483117
980,0.0348542
981,0.0770559
982,0.0301666
983,0.163135
984,0.0915225
985,0.0421741
986,0.0627243
987,0.121708
988,0.0639598
989,0.0608789
990,0.0859879
991,0.0671987
992,0.0156422
993,0.0917738
994,0.126843
995,0.105705
996,0.14272
997,0.330248
998,0.0336733
999,0.0623228
1000,0.0909765
1001,0.0978362
1002,0.0233448
1003,0.0806711
1004,0.230355
1005,0.147431
1006,0.100155
1007,0.0497288
1008,0.0957761
1009,0.0855176
1010,0.029384
1011,0.102891
1012,0.0657814
1013,0.0747663
1014,0.0804226
1015,0.114204
1016,0.0212623
1017,0.0680108
1018,0.0554974
1019,0.0458561
1020,0.163842
1021,0.0403673
1022,0.106435
1023,0.0820309
1024,0.0755857
1025,0.0790975
1026,0.118971
1027,0.117851
1028,0.142733
1029,0.0742925
1030,0.0337347
1031,0.0487441
1032,0.0553383
1033,0.0383306
1034,0.0320297
1035,0.0367507
1036,0.011891
1037,0.0753404
1038,0.108399
1039,0.126854
1040,0.0535649
1041,0.100238
1042,0.106349
1043,0.0982884
1044,0.0658426
1045,0.0119966
1046,0.0549802
1047,0.146343
1048,0.0600113
1049,0.0510766
1050,0.0295247
1051,0.067095
1052,0.0425913
1053,0.0116104
1054,0.0934218
1055,0.0651984
1056,0.180891
1057,0.0677353
1058,0.121084
1059,0.179614
1060,0.0541489
1061,0.0360237
1062,0.224633
1063,0.15958
1064,0.0320431
1065,0.0667469
1066,0.0705375
1067,0.0739599
1068,0.0452633
1069,0.0679019
1070,0.024985
1071,0.0499991
1072,0.0815931
1073,0.0359554
1074,0.0606675
1075,0.0265772
1076,0.0587196
1077,0.0834944
1078,0.0836319
1079,0.154041
1080,0.040903
1081,0.0467882
1082,0.0741303
1083,0.0530356
1084,0.075204
1085,0.0159602
1086,0.0233136
1087,0.0824306
1088,0.0410546
1089,0.0960719
1090,0.220432
1091,0.089013
1092,0.0640765
1093,0.214769
1094,0.0973249
1095,0.00355884
1096,0.0116543
1097,0.0848071
1098,0.112372
1099,0.0511796
1100,0.129836
1101,0.0603016
1102,0.0676376
1103,0.00592457
1104,0.0530517
1105,0.116291
1106,0.0639706
1107,0.134844
1108,0.0362203
1109,0.0679254
1110,0.0548819
1111,0.0540033
1112,0.0700859
1113,0.072771
1114,0.0406575
1115,0.0824672
1116,0.108883
1117,0.102923
1118,0.0756615
1119,0.0385872
1120,0.0456468
1121,0.0944066
1122,0.135834
1123,0.069402
1124,0.0651368
1125,0.0882163
1126,0.0638142
1127,0.0600573
1128,0.0500273
1129,0.0601719
1130,0.0476425
1131,0.0440551
1132,0.0506032
1133,0.0644046
1134,0.0592635
1135,0.0478657
1136,0.0733457
1137,0.0370265
1138,0.0106047
1139,0.0660628
1140,0.0477391
1141,0.10705
1142,0.112542
1143,0.0411767
1144,0.0779046
1145,0.105359
1146,0.0582239
1147,0.0263184
1148,0.0666747
1149,0.170041
1150,0.0393915
1151,0.0929879
1152,0.0984899
1153,0.0687304
1154,0.0764545
1155,0.126506
1156,0.135216
1157,0.017403
1158,0.0126745
1159,0.0470036
1160,0.0699429
1161,0.0326499
1162,0.134434
1163,0.0925044
1164,0.0407924
1165,0.0390793
1166,0.0902472
1167,0.0480038
1168,0.0484009
1169,0.000978571
1170,0.0517743
1171,0.0146104
1172,0.0367911
1173,0.137733
1174,0.0867458
1175,0.028007
1176,0.0181148
1177,0.0761427
1178,0.0310994
1179,0.0780627
1180,0.155923
1181,0.0478627
1182,0.1591
1183,0.0729779
1184,0.0640273
1185,0.0436391
1186,0.111124
1187,0.0742295
1188,0.0591404
1189,0.116644
1190,0.0701337
1191,0.0490954
1192,0.0708143
1193,0.0816684
1194,0.131401
1195,0.0892071
1196,0.088072
1197,0.0671876
1198,0.102464
1199,0.0726807
1200,0.0802478
1201,0.0371879
1202,0.0487048
1203,0.0670735
1204,0.106243
1205,0.0507246
1206,0.0885492
1207,0.146904
1208,0.097552
1209,0.107994
1210,0.0834765
1211,0.0595958
1212,0.0348676
1213,0.0430579
1214,0.0944205
1215,0.0412056
1216,0.0737959
1217,0.0134903
1218,0.0942752
1219,0.0419337
1220,0.0907597
1221,0.0330426
1222,0.059161
1223,0.045541
1224,0.0944966
1225,0.0410687
1226,0.0920419
1227,0.0682361
1228,0.0727541
1229,0.0309786
1230,0.0974015
1231,0.100207
1232,0.0459396
1233,0.0751019
1234,0.019388
1235,0.124344
1236,0.0893565
1237,0.134109
1238,0.10103
1239,0.00278321
1240,0.0683705
1241,0.0738504
1242,0.0581646
1243,0.0568353
1244,0.0916674
1245,0.0333097
1246,0.069994
1247,0.124886
1248,0.0218546
1249,0.0498492
1250,0.0839479
1251,0.0688104
1252,0.0401207
1253,0.0624751
1254,0.0280121
1255,0.0461187
1256,0.040082
1257,0.0496614
1258,0.0884373
1259,0.0325627
1260,0.110938
1261,0.0616059
1262,0.0749351
1263,0.105262
1264,0.0146693
1265,0.103587
1266,0.0664605
1267,0.0494335
1268,0.104577
1269,0.0403237
1270,0.0999528
1271,0.0525454
1272,0.0676656
1273,0.0919869
1274,0.213443
1275,0.153289
1276,0.174439
1277,0.132187
1278,0.109216
1279,0.160632
1280,0.114373
1281,0.0222462
1282,0.0631752
1283,0.106142
1284,0.0338547
1285,0.0355869
1286,0.0700162
1287,0.0103568
1288,0.106265
1289,0.0128166
1290,0.124972
1291,0.0573578
1292,0.0443911
1293,0.0689812
1294,0.0693502
1295,0.110511
1296,0.0593939
1297,0.0556471
1298,0.0861111
1299,0.172401
1300,0.051703
1301,0.123966
1302,0.152593
1303,0.0500724
1304,0.091518
1305,0.0310702
1306,0.0692356
1307,0.0875827
1308,0.131223
1309,0.0279916
1310,0.0522977
1311,0.0333641
1312,0.0236592
1313,0.0718685
1314,0.0905191
1315,0.145907
1316,0.0801997
1317,0.0324672
1318,0.0490417
1319,0.0731099
1320,0.137618
1321,0.0486863
1322,0.014676
1323,0.165758
1324,0.0679885
1325,0.100311
1326,0.111011
1327,0.0909736
1328,0.108654
1329,0.0936292
1330,0.0424891
1331,0.110842
1332,0.0710967
1333,0.00543587
1334,0.0732604
1335,0.113956
1336,0.0925596
1337,0.0325834
1338,0.146994
1339,0.0632349
1340,0.190733
1341,0.120484
1342,0.111283
1343,0.0557139
1344,0.0836618
1345,0.0320191
1346,0.171552
1347,0.131001
1348,0.0996003
1349,0.0551367
1350,0.195189
1351,0.111685
1352,0.0244059
1353,0.04357
1354,0.0561219
1355,0.0210271
1356,0.0657276
1357,0.0395746
1358,0.153913
1359,0.175102
1360,0.0554156
1361,0.0695754
1362,0.10772
1363,0.165592
1364,0.0668518
1365,0.138178
1366,0.0979841
1367,0.128106
1368,0.076717
1369,0.0447664
1370,0.0305704
1371,0.157345
1372,0.161171
1373,0.0171493
1374,0.020219
1375,0.0629558
1376,0.0651586
1377,0.0474412
1378,0.023335
1379,0.100838
1380,0.0687711
1381,0.0415412
1382,0.0634228
1383,0.0771989
1384,0.138015
1385,0.0876863
1386,0.0715743
1387,0.0958257
1388,0.0354549
1389,0.0422616
1390,0.0325873
1391,0.0579215
1392,0.0592294
1393,0.0833451
1394,0.0712622
1395,0.0601856
1396,0.0919489
1397,0.0286766
1398,0.0966334
1399,0.0442623
1400,0.0682482
1401,0.0618113
1402,0.12738
1403,0.0857433
1404,0.157688
1405,0.0449553
1406,0.0526522
1407,0.0848067
1408,0.0324298
1409,0.166884
1410,0.10569
1411,0.014065
1412,0.141868
1413,0.0516006
1414,0.0455704
1415,0.101253
1416,0.0632917
1417,0.0652497
1418,0.103191
1419,0.0332349
1420,0.041002
1421,0.0631852
1422,0.0861903
1423,0.12022
1424,0.0449154
1425,0.153069
1426,0.0724135
1427,0.064569
1428,0.0588474
1429,0.0816607
1430,0.108699
1431,0.0570097
1432,0.141462
1433,0.0917695
1434,0.0284218
1435,0.138942
1436,0.066729
1437,0.117934
1438,0.0585071
1439,0.0780055
1440,0.110415
1441,0.0324398
1442,0.112378
1443,0.0642355
1444,0.074051
1445,0.0691913
1446,0.0440774
1447,0.0602854
1448,0.0709324
1449,0.0383865
1450,0.0504214
1451,0.155561
1452,0.104484
1453,0.162873
1454,0.0946247
1455,0.150844
1456,0.0766228
1457,0.0308987
1458,0.174607
1459,0.10478
1460,0.212014
1461,0.0415477
1462,0.106982
1463,0.0695771
1464,0.0924375
1465,0.151932
1466,0.0595034
1467,0.0427074
1468,0.0239221
1469,0.106584
1470,0.0701452
1471,0.109762
1472,0.0734939
1473,0.0451
1474,0.0649038
1475,0.093911
1476,0.0862202
1477,0.0430709
1478,0.11474
1479,0.169841
1480,0.0716146
1481,0.13869
1482,0.0976788
1483,0.169505
1484,0.0395095
1485,0.118467
1486,0.19793
1487,0.150388
1488,0.0724359
1489,0.0642064
1490,0.0232705
1491,0.126229
1492,0.0573937
1493,0.0664225
1494,0.134588
1495,0.089432
1496,0.104717
1497,0.0848893
1498,0.0655373
1499,0.153743
1500,0.118254
1501,0.140555
1502,0.145408
1503,0.0963955
1504,0.0591147
1505,0.0463145
1506,0.142005
1507,0.0959964
1508,0.20975
1509,0.0149354
1510,0.128525
1511,0.0981064
1512,0.0190705
1513,0.116999
1514,0.0687227
1515,0.0448448
1516,0.0255356
1517,0.216416
1518,0.0649435
1519,0.15791
1520,0.0732158
1521,0.125506
1522,0.128281
1523,0.22435
1524,0.121936
1525,0.125409
1526,0.08797
1527,0.0385368
1528,0.0423135
1529,0.076982
1530,0.163804
1531,0.05889
1532,0.0468235
1533,0.160766
1534,0.0550109
1535,0.147054
1536,0.04953
1537,0.142055
1538,0.154649
1539,0.0328335
1540,0.149163
1541,0.0752669
1542,0.0429037
1543,0.0514731
1544,0.0982645
1545,0.0733356
1546,0.0859124
1547,0.0532367
1548,0.0477921
1549,0.130653
1550,0.151825
1551,0.190604
1552,0.128759
1553,0.124384
1554,0.11577
1555,0.14453
1556,0.0881082
1557,0.0960398
1558,0.0797466
1559,0.144391
1560,0.0442413
1561,0.0623607
1562,0.0907502
1563,0.083035
1564,0.104426
1565,0.111013
1566,0.17638
1567,0.061605
1568,0.0679754
1569,0.0904723
1570,0.137418
1571,0.114382
1572,0.120157
1573,0.0910134
1574,0.136641
1575,0.0916507
1576,0.0627419
1577,0.0929122
1578,0.0696231
1579,0.0620968
1580,0.0462414
1581,0.111654
1582,0.126544
1583,0.0951892
1584,0.050961
1585,0.12895
1586,0.099665
1587,0.0424114
1588,0.180504
1589,0.125354
1590,0.160701
1591,0.140004
1592,0.151947
1593,0.0546079
1594,0.0552443
1595,0.0897241
1596,0.11433
1597,0.165984
1598,0.0511316
1599,0.107472
1600,0.0868648
1601,0.16717
1602,0.102207
1603,0.0241452
1604,0.183614
1605,0.0651858
1606,0.13609
1607,0.177276
1608,0.0638084
1609,0.122327
1610,0.0588206
1611,0.0635194
1612,0.0383989
1613,0.125794
1614,0.120056
1615,0.162988
1616,0.155807
1617,0.0776087
1618,0.139258
1619,0.107859
1620,0.0944254
1621,0.149891
1622,0.104976
1623,0.167703
1624,0.117342
1625,0.127886
1626,0.103073
1627,0.104101
1628,0.140966
1629,0.207812
1630,0.165148
1631,0.175826
1632,0.229396
1633,0.157977
1634,0.1224
1635,0.0940168
1636,0.10091
1637,0.200224
1638,0.113344
1639,0.172888
1640,0.0866867
1641,0.0827082
1642,0.0823737
1643,0.0939913
1644,0.154102
1645,0.0953345
1646,0.12511
1647,0.243994
1648,0.138062
1649,0.209557
1650,0.107381
1651,0.0864564
1652,0.114257
1653,0.0829367
1654,0.182021
1655,0.136863
1656,0.0828959
1657,0.147233
1658,0.100652
1659,0.116224
1660,0.184732
1661,0.186785
1662,0.110692
1663,0.160832
1664,0.17187
1665,0.130554
1666,0.151571
1667,0.0895895
1668,0.151291
1669,0.132801
1670,0.158752
1671,0.213014
1672,0.053553
1673,0.129166
1674,0.17043
1675,0.200627
1676,0.137487
1677,0.162036
1678,0.152473
1679,0.198208
1680,0.0761507
1681,0.147363
1682,0.111149
1683,0.134806
1684,0.0848028
1685,0.191387
1686,0.131056
1687,0.131072
1688,0.0863116
1689,0.18287
1690,0.187216
1691,0.0872296
1692,0.202902
1693,0.0927749
1694,0.115524
1695,0.0306512
1696,0.13595
1697,0.0824926
1698,0.178673
1699,0.17659
1700,0.29039
1701,0.235956
1702,0.14036
1703,0.146012
1704,0.166882
1705,0.0558182
1706,0.122367
1707,0.235114
1708,0.199797
1709,0.120418
1710,0.222592
1711,0.167584
1712,0.110813
1713,0.104619
1714,0.13443
1715,0.122179
1716,0.258689
1717,0.122136
1718,0.068021
1719,0.25506
1720,0.0444459
1721,0.207485
1722,0.119594
1723,0.197885
1724,0.189703
1725,0.20946
1726,0.222463
1727,0.0713187
1728,0.17559
1729,0.212753
1730,0.220563
1731,0.119422
1732,0.0816241
1733,0.15462
1734,0.164933
1735,0.151674
1736,0.205547
1737,0.214894
1738,0.14142
1739,0.110028
1740,0.153815
1741,0.138944
